name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,brand,value_score
"Lloyd 1.5 Ton 5 Star Split Inverter AC - White (GLS18I5FWCBP, Copper Condenser)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51azLwgAKCL._AC_UL320_.jpg,https://www.amazon.in/Lloyd-1-5-Star-Split-Inverter/dp/B09X5LNB3K/ref=sr_1_310?qid=1679134253&s=kitchen&sr=1-310,4.0,5.0,39499,60990,Lloyd,9874.75
"Voltas 2 Ton 3 Star Auto Restart Split AC (Copper, 2020 243 CZZ, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/412bzj+ZQzL._AC_UL320_.jpg,https://www.amazon.in/Voltas-SAC-243-CZZ-R32/dp/B089QB5VVH/ref=sr_1_311?qid=1679134253&s=kitchen&sr=1-311,3.6,21.0,54980,69990,Voltas,15272.222222222223
"LG 1 Ton 3 Star Inverter Split AC (JS-Q12ATXD, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71XBihAcCXL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-JS-Q12ATXD-White/dp/B01MY7MJMC/ref=sr_1_312?qid=1679134253&s=kitchen&sr=1-312,3.1,71.0,35990,40990,LG,11609.677419354839
"Haier Frost Clean Inverter Split AC (2 Ton, 3 Star Rating, White), HSU22E-TXS3B(INV)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41eRBv7JOWL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Rating-HSU22E-TXS3B-INV/dp/B09SP8BLL3/ref=sr_1_313?qid=1679134253&s=kitchen&sr=1-313,2.9,2.0,48990,81990,Haier,16893.103448275862
Carrier 1.5 Ton 3 Star Inverter Split AC (Copper CAI18EK3R30F0 ESKO NEO-i INVERTER R32 White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/51zMt2XRIgL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Inverter-CAI18EK3R30F0-ESKO-NEO-i/dp/B084XM2CMC/ref=sr_1_315?qid=1679134253&s=kitchen&sr=1-315,4.1,290.0,32999,51990,Carrier,8048.536585365854
"Haier Frost Clean Inverter Split AC with 5 in 1 easy convertible (1.5 Ton, 4 Star Rating, White), HSU18K-PYG4B(INV)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41npXCdB2VL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-convertible-HSU18K-PYG4B-INV/dp/B09SP9HY6Q/ref=sr_1_316?qid=1679134253&s=kitchen&sr=1-316,2.6,4.0,37900,61990,Haier,14576.923076923076
"LG 1.5 Ton 3 Star Convertible, Dust Filter, Dehumidifier, Auto Clean Split System AC (Copper, Inverter, Convertible, 2021,...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61TP9Py7t3L._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-Cooling-LS-Q18PNXA/dp/B08LVLQPVX/ref=sr_1_317?qid=1679134253&s=kitchen&sr=1-317,4.2,101.0,38990,55900,LG,9283.333333333332
"Daikin RKM60TV16UC / FTKM60TV16UC 1.8 Ton Inverter 5 Star Split Air Conditioner, White",appliances,Air Conditioners,https://m.media-amazon.com/images/I/21CxgqgQSKL._AC_UL320_.jpg,https://www.amazon.in/Daikin-RKM60TV16UC-FTKM60TV16UC-Inverter-Conditioner/dp/B08YRV1QYB/ref=sr_1_316?qid=1679134254&s=kitchen&sr=1-316,4.0,1.0,66979,74990,Daikin,16744.75
Carrier 2 Ton 3 Star Inverter Split AC (Copper CAI24EK3R30F0 ESKO NEO-i INVERTER R32 White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/51phrTKkbdL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Inverter-CAI24EK3R30F0-ESKO-NEO-i/dp/B084XMXNMF/ref=sr_1_317?qid=1679134254&s=kitchen&sr=1-317,4.0,65.0,50490,65990,Carrier,12622.5
"LG 1.5 Ton 5 Star Inverter Split AC (Copper, LS-Q18KNZA, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61Dq-mCshzL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-Copper-LS-Q18KNZA/dp/B087ZXJ1V4/ref=sr_1_318?qid=1679134254&s=kitchen&sr=1-318,3.9,8.0,45790,63990,LG,11741.02564102564
Voltas Split Inverter AC Floral 1.5 Ton 4 Star (SAC 184V SZS-Floral),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61AdrTr9C8L._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Floral-184V-SZS-Floral/dp/B09SM74WDR/ref=sr_1_319?qid=1679134254&s=kitchen&sr=1-319,4.6,16.0,40150,62490,Voltas,8728.260869565218
"Godrej 2 Ton 3 Star Inverter Split AC (Copper, Anti Bacterial Filter, 2019 Model, AC 2T GIC 24LTC3-WSA Split 3S, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51lxUO7oieS._AC_UL320_.jpg,https://www.amazon.in/Godrej-Split-AC-GIC-24LTC3-WSA/dp/B07Z47M3NP/ref=sr_1_324?qid=1679134254&s=kitchen&sr=1-324,3.8,18.0,42999,73900,Godrej,11315.526315789475
Voltas 1 Ton 3 Star 123V CAZR Adjustable Inverter Split Air Conditioner with High Ambient Cooling (2022 Model),appliances,Air Conditioners,https://m.media-amazon.com/images/I/41pYKFwSqlL._AC_UL320_.jpg,https://www.amazon.in/Voltas-123V-CAZR-Adjustable-Conditioner/dp/B0B1BC6NLV/ref=sr_1_325_mod_primary_new?qid=1679134254&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-325,4.2,10.0,31990,51990,Voltas,7616.666666666666
Daikin 1 Ton 5 Star Inverter Split AC (Copper FTKM35TV White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/5172vslzT+L._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Split-Copper-FTKM35TV/dp/B08BLPCTSM/ref=sr_1_326?qid=1679134254&s=kitchen&sr=1-326,4.2,32.0,40990,55500,Daikin,9759.52380952381
Voltas 1.5 Ton 3 Star Inverter Split AC (Copper 183VH SZS White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61gw13iN1nL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Copper-183VH-SZS/dp/B081M35TQQ/ref=sr_1_327?qid=1679134254&s=kitchen&sr=1-327,3.9,6.0,39790,76000,Voltas,10202.564102564103
"Voltas Split Air Conditioner SAC 184V DAZJ, White",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41nkhawrx3L._AC_UL320_.jpg,https://www.amazon.in/Voltas-Split-Conditioner-184V-White/dp/B09WKMM7RN/ref=sr_1_334?qid=1679134254&s=kitchen&sr=1-334,3.7,8.0,40999,69990,Voltas,11080.81081081081
"Samsung Convertible 5-in-1 Inverter Split AC AR18AY5YBWK 5.00kW (1.5 Ton) 5 Star, White (AR18AY5YBWKNNA)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/6106URXl+9L._AC_UL320_.jpg,https://www.amazon.in/Samsung-Convertible-Inverter-AR18AY5YBWK-AR18AY5YBWKNNA/dp/B097CHNP1F/ref=sr_1_338?qid=1679134254&s=kitchen&sr=1-338,4.1,416.0,46035,59990,Samsung,11228.048780487807
"Voltas 1.5 Ton 3 Star Split Inverter AC - White (183V XAZX, Copper Condenser)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51G-zkH3f4L._AC_UL320_.jpg,https://www.amazon.in/Voltas-1-5-Star-Split-Inverter/dp/B09X5JLZP4/ref=sr_1_341?qid=1679134256&s=kitchen&sr=1-341,3.9,7.0,35490,58990,Voltas,9100.0
"Comfee 1.5 Ton 3 Star Non-Inverter Split AC (OAS18EE3R39F0+OF183R3AC90, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/511IY0I9Z7L._AC_UL320_.jpg,https://www.amazon.in/Comfee-Split-Copper-OAS18EE3R39F0-OF183R3AC90/dp/B07N2WZFLZ/ref=sr_1_343?qid=1679134256&s=kitchen&sr=1-343,4.1,120.0,39000,49990,Comfee,9512.195121951221
RISARYA H20R1203 IGBT 1PCS POWER TRANSISTOR 20A 1200V REVERSE CONDUCTING HEATING AND WIDELY USED IN INDUCTION COOKER T0247...,appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51IH9TYfcaL._AC_UL320_.jpg,https://www.amazon.in/RISARYA-H20R1203-TRANSISTOR-CONDUCTING-INDUCTION/dp/B0925R9BK2/ref=sr_1_344?qid=1679134256&s=kitchen&sr=1-344,4.0,4.0,199,499,RISARYA,49.75
"Voltas 1 Ton 3 Star Split Air Conditioner with High Ambient Cooling.(123V CZQ, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61JiAUPxQ0L._AC_UL320_.jpg,https://www.amazon.in/Voltas-Conditioner-Cooling-123V-CZQ/dp/B097YQPMB5/ref=sr_1_347?qid=1679134256&s=kitchen&sr=1-347,4.3,630.0,33490,59990,Voltas,7788.372093023256
Carrier ESTRELLA Window AC (1.5 Ton 5 Star Rating White Copper),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41HdR6t+MnL._AC_UL320_.jpg,https://www.amazon.in/Carrier-ESTRELLA-Window-Rating-Copper/dp/B01FZGBTBC/ref=sr_1_348?qid=1679134256&s=kitchen&sr=1-348,3.5,8.0,37890,40990,Carrier,10825.714285714286
Samsung 1.5 Ton 3 Star Inverter Split AC (Alloy AR18NV3HLTRStar Flower White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61xQNSWHzqL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-AR18NV3HLTR-Flower/dp/B078RPNJZ2/ref=sr_1_350?qid=1679134256&s=kitchen&sr=1-350,3.7,88.0,39500,53200,Samsung,10675.675675675675
"Haier 2 Ton 1 Star Antibacterial Coating, Dust Filter, Dehumidifier Split System AC (Copper, 2020, HSU22T-TFW1B, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51vrX2OSiyL._AC_UL320_.jpg,https://www.amazon.in/Haier-Split-Copper-HSU22T-TFW1B-White/dp/B085P8BMRF/ref=sr_1_356?qid=1679134256&s=kitchen&sr=1-356,4.0,43.0,39960,54900,Haier,9990.0
"Whirlpool 1.0 Ton 3 Star Split AC (Copper, 1.0T MAGICOOL ELITE PRO 3S COPR, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71tCkpBFPlL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-1-0T-MAGICOOL-ELITE-COPR/dp/B07QKMTNW6/ref=sr_1_357?qid=1679134256&s=kitchen&sr=1-357,3.8,54.0,31290,38000,Whirlpool,8234.21052631579
"LG Super Convertible Split System 5-in-1, 5 Star (1.5 TON) with Anti Virus protection 2022 MODEL,(PS-Q19BNZE WHITE)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/516t0QE0TvL._AC_UL320_.jpg,https://www.amazon.in/LG-Super-Convertible-protection-PS-Q19BNZE/dp/B09R232TMR/ref=sr_1_360?qid=1679134256&s=kitchen&sr=1-360,4.6,3.0,44990,75990,LG,9780.434782608696
"LG 1 Ton 3 Star Inverter Split AC (5-in-1 super Convertible, Anti-Virus protection, PS-Q12JNXE, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31GXp3kHDEL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-protection-PS-Q12JNXE/dp/B09RSDMZ1S/ref=sr_1_361?qid=1679134256&s=kitchen&sr=1-361,4.0,1.0,36490,57990,LG,9122.5
"Daikin 1.5 Ton 3 Star Split AC (FTL50TV16W4, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61yWm0nsxxL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Split-Alloy-FTL50TV16W4-White/dp/B07HFJ7YTT/ref=sr_1_363?qid=1679134256&s=kitchen&sr=1-363,3.6,68.0,42150,55600,Daikin,11708.333333333334
"LG 1.0 Ton 3 Star with UV Nano Inverter Split AC (Copper, Convertible 5-in-1, HD Filter with Anti Virus protection, 2021 M...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51lyOjfKhML._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-protection-MS-Q12UVXA/dp/B08R91G11C/ref=sr_1_364?qid=1679134256&s=kitchen&sr=1-364,4.2,36.0,43003,54990,LG,10238.809523809523
Godrej 1.5 Ton 3 Star Inverter Split AC (Copper GSC 18 AMINV 3 RWQM White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51NaMnmcFjS._AC_UL320_.jpg,https://www.amazon.in/Godrej-GSC-18-AMINV-RWQM/dp/B078GB9RNQ/ref=sr_1_364?qid=1679134257&s=kitchen&sr=1-364,4.0,145.0,35850,52900,Godrej,8962.5
"LG 2.0 Ton 3 Star Inverter Split AC (Copper, LS-Q24HNXA1, White, Low Gas Detection)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61oBNxWvthL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Copper-LS-Q24HNXA1-Detection/dp/B0845DPVYY/ref=sr_1_367?qid=1679134257&s=kitchen&sr=1-367,4.2,16.0,58990,74990,LG,14045.238095238095
"LG 1 Ton 3 Star Inverter Split AC (Copper, KS-Q12YNXA, White, Himalaya Cool)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41dzBhUVnHL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-Copper-KS-Q12YNXA/dp/B07M8N4HYJ/ref=sr_1_368?qid=1679134257&s=kitchen&sr=1-368,3.9,77.0,37500,46990,LG,9615.384615384615
"Samsung 1 Ton 4 Star Windfree Technology, Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Tri Care Filter, 202...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81cGjED7oaL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Windfree-Technology-Convertible-AR12BY4APWK/dp/B09TXRZ6NJ/ref=sr_1_370?qid=1679134257&s=kitchen&sr=1-370,3.3,13.0,38900,53990,Samsung,11787.878787878788
Voltas Split Air Conditioner,appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51QEB4geSPL._AC_UL320_.jpg,https://www.amazon.in/Voltas-4503213-Split-Air-Conditioner/dp/B09TFQKSW3/ref=sr_1_371?qid=1679134257&s=kitchen&sr=1-371,3.2,9.0,36990,61990,Voltas,11559.375
"Voltas 183V ADA 1.5 Ton Window 3 Star Inverter Ac, Stainless Steel, White",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71DF-b6P+YL._AC_UL320_.jpg,https://www.amazon.in/Voltas-183V-ADA-Inverter-Stainless/dp/B08YF8F42K/ref=sr_1_373?qid=1679134257&s=kitchen&sr=1-373,4.0,20.0,34540,40990,Voltas,8635.0
"LG 1.5 Ton 3 Star with UV Nano Inverter Split AC (Copper, Convertible 5-in-1, HD Filter with Anti Virus protection, 2021 M...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51lyOjfKhML._AC_UL320_.jpg,https://www.amazon.in/Inverter-Copper-Convertible-protection-MS-Q18UVXA/dp/B08R92Q2J1/ref=sr_1_374?qid=1679134257&s=kitchen&sr=1-374,3.9,34.0,44990,67000,LG,11535.897435897436
"Midea 1.5 Ton 3 star Split AC (Copper, HD Filter, 2022 Model, SANTIS NEO+ CLS, White",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/21416b1W0CL._AC_UL320_.jpg,https://www.amazon.in/Midea-Split-Copper-Filter-SANTIS/dp/B09SWBG7HK/ref=sr_1_379?qid=1679134257&s=kitchen&sr=1-379,5.0,1.0,50570,56190,Midea,10114.0
Carrier Estrella Dx 24K 2 Star Window AC with Energy Saver Mode 2 Ton,appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61hJUkdRSLL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Estrella-Dx-Window-Energy/dp/B0BC49K17Y/ref=sr_1_380?qid=1679134257&s=kitchen&sr=1-380,5.0,1.0,42120,51390,Carrier,8424.0
Voltas 1 Ton 5 Star Inverter Split AC (Copper 125V DZV White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61D9vGKZ+6L._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Copper-125V-DZV/dp/B079MD88PJ/ref=sr_1_381?qid=1679134257&s=kitchen&sr=1-381,3.6,22.0,39000,57990,Voltas,10833.333333333334
"LG 1 Ton 3 Star Split Dual Inverter AC - White (MS-Q12ENXA, Copper Condenser)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31D1bUrYZbL._AC_UL320_.jpg,https://www.amazon.in/LG-Star-Split-Dual-Inverter/dp/B09DGP2PV5/ref=sr_1_384?qid=1679134257&s=kitchen&sr=1-384,5.0,5.0,35490,54990,LG,7098.0
"Voltas 1.5 Ton Inverter 3 Star Split AC (183V DZZ, R-32, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/3176vrFLRnL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Split-183V-DZZ/dp/B09BDQQLNY/ref=sr_1_387?qid=1679134257&s=kitchen&sr=1-387,3.6,7.0,36775,59900,Voltas,10215.277777777777
"OGeneral CPTB 1 Ton 3 Star Inverter Split AC (Copper Condenser, ASGG12CPTB-B, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/419WUQS5wjL._AC_UL320_.jpg,https://www.amazon.in/OGeneral-Inverter-Copper-Condenser-ASGG12CPTB-B/dp/B09GBGX8C7/ref=sr_1_389?qid=1679134257&s=kitchen&sr=1-389,5.0,1.0,40000,44210,OGeneral,8000.0
"Carrier 1.5 Ton 3 Star Inverter Split AC (Durafresh Neo X, CAI18DN3R39F0, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/611Aa+HXTLL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Inverter-Copper-Durafresh-CAI18DN3R39F0/dp/B07P81JG5N/ref=sr_1_390?qid=1679134257&s=kitchen&sr=1-390,4.1,32.0,39890,59990,Carrier,9729.268292682927
"Voltas Split Air Conditioner SAC 185V CAZZ, White, (4503222)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61a-F8WxWOL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Split-Conditioner-White-4503222/dp/B09W5K2L16/ref=sr_1_389?qid=1679134258&s=kitchen&sr=1-389,5.0,1.0,39489,71990,Voltas,7897.8
Voltas Venture Slimline Tower AC (3 Ton White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/31jhpl4GmPL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Venture-Slimline-Tower-Ton/dp/B00LWRFNWK/ref=sr_1_392?qid=1679134258&s=kitchen&sr=1-392,3.2,5.0,99750,128900,Voltas,31171.875
Onida 1.5 Ton 5 Star Inverter Split AC (Copper IR185ONX ONYX),appliances,Air Conditioners,https://m.media-amazon.com/images/I/31n0ZAZKquL._AC_UL320_.jpg,https://www.amazon.in/Onida-Inverter-Split-Copper-IR185ONX/dp/B079XFMB2P/ref=sr_1_394?qid=1679134258&s=kitchen&sr=1-394,4.0,6.0,42451,58390,Onida,10612.75
"Ogeneral 2 Ton 5 Star Split Inverter AC - White (ASGG24CGTB, Copper Condenser)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61lTN0lYAgL._AC_UL320_.jpg,https://www.amazon.in/Ogeneral-Ton-Star-Split-Inverter/dp/B08DM5GMYX/ref=sr_1_396?qid=1679134258&s=kitchen&sr=1-396,2.5,5.0,77890,85260,Ogeneral,31156.0
"Blue Star 1.5 Ton 3 Star Inverter Split Ac (Copper,IA318YKU, 2022, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/513VXDZb3JL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Inverter-Copper-IA318YKU/dp/B09RFDQJSX/ref=sr_1_397?qid=1679134258&s=kitchen&sr=1-397,4.5,2.0,39890,64990,Blue,8864.444444444445
"Daikin 1.5 Ton 3 Star Inverter Split AC (DTKL50, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61+ky9zVBZL._AC_UL320_.jpg,https://www.amazon.in/Daikin-1-5-Ton-Inverter-Condition/dp/B07PB2S7QV/ref=sr_1_398?qid=1679134258&s=kitchen&sr=1-398,4.0,3.0,40990,58400,Daikin,10247.5
Daikin 1 Ton 3 Star Inverter Split AC (F/A/DTKL35U),appliances,Air Conditioners,https://m.media-amazon.com/images/I/21b8Ipv6B9L._AC_UL320_.jpg,https://www.amazon.in/Daikin-Star-Inverter-Split-DTKL35U/dp/B09W93JQYJ/ref=sr_1_403?qid=1679134258&s=kitchen&sr=1-403,5.0,1.0,34950,48200,Daikin,6990.0
"OGeneral AXGB24BAWA 1.7 Ton 4 Star Window AC (Copper, Clean Air Filter, 2021 White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/81pKEL+7ZGL._AC_UL320_.jpg,https://www.amazon.in/OGeneral-AXGB24BAWA-Window-Copper-Filter/dp/B09G1B3XJ7/ref=sr_1_406?qid=1679134258&s=kitchen&sr=1-406,3.5,4.0,49150,54740,OGeneral,14042.857142857143
"LG 1.5 Tons 5 Star Inverter Split AC (MS-Q18GWZD, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51LWOgExwSL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-MS-Q18GWZD-White/dp/B08VCZLDSD/ref=sr_1_407?qid=1679134258&s=kitchen&sr=1-407,4.1,17.0,47890,74990,LG,11680.48780487805
"Livpure 1 Ton 3 Star Wi-Fi Inverter Split AC (Copper, EGAPA Filter, 2019 Model, HKS-IN12K3S19A White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51nrpDK+crL._AC_UL320_.jpg,https://www.amazon.in/Livpure-Ton-Star-Split-AC/dp/B085M4NLCP/ref=sr_1_409?qid=1679134258&s=kitchen&sr=1-409,3.4,3.0,37990,38990,Livpure,11173.529411764706
"TCL 1 Ton 3 Star Fast Cooling, Wifi, AI Inverter Split AC(Copper,Gentle Breeze, Air Purification Technology, 2021 Model, O...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61e5dZul5cL._AC_UL320_.jpg,https://www.amazon.in/TCL-Purification-Technology-TAC-12CSD-TPV3S/dp/B095KTVFWK/ref=sr_1_411?qid=1679134258&s=kitchen&sr=1-411,3.0,7.0,33990,40990,TCL,11330.0
LG 1.5 Ton 3 Star Inverter Split AC (Copper KS-Q18ENXA White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/41+e7MCurZL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-Copper-KS-Q18ENXA/dp/B07MYXRVRG/ref=sr_1_412?qid=1679134258&s=kitchen&sr=1-412,3.7,18.0,38990,55990,LG,10537.837837837837
"Blue Star 1 Ton 3 Star Split AC (BI-3HW12AATX, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51xv0P0PPYL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Split-Aluminium-BI-3HW12AATX/dp/B078VNZ72S/ref=sr_1_413?qid=1679134258&s=kitchen&sr=1-413,3.7,17.0,34810,36000,Blue,9408.108108108108
"TOSHIBA 1.5 Ton 5 Star Antibacterial Coating, Dust Filter, Air Purification, Dehumidifier Split System AC (Copper, Inverte...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51ZVfprkKKL._AC_UL320_.jpg,https://www.amazon.in/TOSHIBA-Inverter-Copper-RAS-18ZKCV5G-INT-RAS-18ZACV5G-INT/dp/B08YNS9WJS/ref=sr_1_412?qid=1679134259&s=kitchen&sr=1-412,3.6,3.0,59815,80500,TOSHIBA,16615.277777777777
"Livpure 2 Tons 3 Star Wi-Fi Inverter Split AC (LPS -IN24K3SW-A20, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51sL6CJ1a9L._AC_UL320_.jpg,https://www.amazon.in/Livpure-Inverter-Copper-LPS-IN24K3SW-A20/dp/B08HRF8SDT/ref=sr_1_418?qid=1679134259&s=kitchen&sr=1-418,4.3,4.0,53240,79990,Livpure,12381.39534883721
Ogeneral 2 Ton 3 Star Split AC (ASGA24FUTC),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51owdwuW8zL._AC_UL320_.jpg,https://www.amazon.in/Ogeneral-2T-3-Star-ASGA24FUTC/dp/B07RKWG4PG/ref=sr_1_419?qid=1679134259&s=kitchen&sr=1-419,4.2,3.0,75900,77900,Ogeneral,18071.428571428572
LG 1.5 Ton 3 Star Inverter Split AC (Copper JS-Q18TUXD1 White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41ZPfds15aL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-Copper-JS-Q18TUXD1/dp/B07997WRFX/ref=sr_1_420?qid=1679134259&s=kitchen&sr=1-420,4.0,23.0,52664,53490,LG,13166.0
"Voltas 1.5 Ton 5 Star Inverter Split AC (Copper, 2022 Model,185V CAZZ, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31MkKeu9dtL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Split-Copper-Model/dp/B09W5WRS1R/ref=sr_1_423?qid=1679134259&s=kitchen&sr=1-423,3.3,3.0,39190,62990,Voltas,11875.757575757576
"Samsung 1.5 Ton 3 Star Inverter Convertible 5in1 Wifi Split AC (AR18BY3APWK, WindFree technology, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/21Ef9fBlUmL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Convertible-AR18BY3APWK-technology/dp/B09SCXBS5J/ref=sr_1_431?qid=1679134259&s=kitchen&sr=1-431,4.0,4.0,39990,63990,Samsung,9997.5
"Blue Star 1.5 Ton 3 Star Inverter Split Ac (Copper, IA318VNU, 2022, Duo Finish (Matt-Gloss) White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41-Axw4U4nL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Inverter-IA318VNU-Matt-Gloss/dp/B09RFY8JG1/ref=sr_1_432?qid=1679134259&s=kitchen&sr=1-432,2.8,4.0,37990,51750,Blue,13567.857142857143
